state_index,basis_state,penalized_energy,feasibility,decoded_route_id,decoded_route,true_route_cost,is_optimal_route
721,10001011010000,73.0,False,,,,False
722,01001011010000,63.0,False,,,,False
723,11001011010000,65.0,False,,,,False
724,00101011010000,102.0,False,,,,False
725,10101011010000,104.0,False,,,,False
726,01101011010000,94.0,False,,,,False
727,11101011010000,108.0,False,,,,False
728,00011011010000,84.0,False,,,,False
729,10011011010000,62.0,False,,,,False
730,01011011010000,76.0,False,,,,False
731,11011011010000,66.0,False,,,,False
732,00111011010000,103.0,False,,,,False
733,10111011010000,93.0,False,,,,False
734,01111011010000,107.0,False,,,,False
735,11111011010000,109.0,False,,,,False
736,00000111010000,110.0,False,,,,False
737,10000111010000,100.0,False,,,,False
738,01000111010000,90.0,False,,,,False
739,11000111010000,92.0,False,,,,False
740,00100111010000,117.0,False,,,,False
741,10100111010000,119.0,False,,,,False
742,01100111010000,109.0,False,,,,False
743,11100111010000,123.0,False,,,,False
744,00010111010000,111.0,False,,,,False
745,10010111010000,89.0,False,,,,False
746,01010111010000,103.0,False,,,,False
747,11010111010000,93.0,False,,,,False
748,00110111010000,118.0,False,,,,False
749,10110111010000,108.0,False,,,,False
750,01110111010000,122.0,False,,,,False
751,11110111010000,124.0,False,,,,False
752,00001111010000,138.0,False,,,,False
753,10001111010000,116.0,False,,,,False
754,01001111010000,118.0,False,,,,False
755,11001111010000,108.0,False,,,,False
756,00101111010000,157.0,False,,,,False
757,10101111010000,147.0,False,,,,False
758,01101111010000,149.0,False,,,,False
759,11101111010000,151.0,False,,,,False
760,00011111010000,151.0,False,,,,False
761,10011111010000,117.0,False,,,,False
762,01011111010000,143.0,False,,,,False
763,11011111010000,121.0,False,,,,False
764,00111111010000,170.0,False,,,,False
765,10111111010000,148.0,False,,,,False
766,01111111010000,174.0,False,,,,False
767,11111111010000,164.0,False,,,,False
768,00000000110000,45.0,False,,,,False
769,10000000110000,47.0,False,,,,False
770,01000000110000,37.0,False,,,,False
771,11000000110000,51.0,False,,,,False
772,00100000110000,40.0,False,,,,False
773,10100000110000,54.0,False,,,,False
774,01100000110000,44.0,False,,,,False
775,11100000110000,70.0,False,,,,False
776,00010000110000,46.0,False,,,,False
777,10010000110000,36.0,False,,,,False
778,01010000110000,50.0,False,,,,False
779,11010000110000,52.0,False,,,,False
780,00110000110000,41.0,False,,,,False
781,10110000110000,43.0,False,,,,False
782,01110000110000,57.0,False,,,,False
783,11110000110000,71.0,False,,,,False
784,00001000110000,49.0,False,,,,False
785,10001000110000,39.0,False,,,,False
786,01001000110000,41.0,False,,,,False
787,11001000110000,43.0,False,,,,False
788,00101000110000,56.0,False,,,,False
789,10101000110000,58.0,False,,,,False
790,01101000110000,60.0,False,,,,False
791,11101000110000,74.0,False,,,,False
792,00011000110000,62.0,False,,,,False
793,10011000110000,40.0,False,,,,False
794,01011000110000,66.0,False,,,,False
795,11011000110000,56.0,False,,,,False
796,00111000110000,69.0,False,,,,False
797,10111000110000,59.0,False,,,,False
798,01111000110000,85.0,False,,,,False
799,11111000110000,87.0,False,,,,False
800,00000100110000,76.0,False,,,,False
801,10000100110000,66.0,False,,,,False
802,01000100110000,68.0,False,,,,False
803,11000100110000,70.0,False,,,,False
804,00100100110000,71.0,False,,,,False
805,10100100110000,73.0,False,,,,False
806,01100100110000,75.0,False,,,,False
807,11100100110000,89.0,False,,,,False
808,00010100110000,89.0,False,,,,False
809,10010100110000,67.0,False,,,,False
810,01010100110000,93.0,False,,,,False
811,11010100110000,83.0,False,,,,False
812,00110100110000,84.0,False,,,,False
813,10110100110000,74.0,False,,,,False
814,01110100110000,100.0,False,,,,False
815,11110100110000,102.0,False,,,,False
816,00001100110000,92.0,False,,,,False
817,10001100110000,70.0,False,,,,False
818,01001100110000,84.0,False,,,,False
819,11001100110000,74.0,False,,,,False
820,00101100110000,99.0,False,,,,False
821,10101100110000,89.0,False,,,,False
822,01101100110000,103.0,False,,,,False
823,11101100110000,105.0,False,,,,False
824,00011100110000,117.0,False,,,,False
825,10011100110000,83.0,False,,,,False
826,01011100110000,121.0,False,,,,False
827,11011100110000,99.0,False,,,,False
828,00111100110000,124.0,False,,,,False
829,10111100110000,102.0,False,,,,False
830,01111100110000,140.0,False,,,,False
831,11111100110000,130.0,False,,,,False
832,00000010110000,59.0,False,,,,False
833,10000010110000,61.0,False,,,,False
834,01000010110000,39.0,False,,,,False
835,11000010110000,53.0,False,,,,False
836,00100010110000,66.0,False,,,,False
837,10100010110000,80.0,False,,,,False
838,01100010110000,58.0,False,,,,False
839,11100010110000,84.0,False,,,,False
840,00010010110000,48.0,False,,,,False
841,10010010110000,38.0,False,,,,False
842,01010010110000,40.0,False,,,,False
843,11010010110000,42.0,False,,,,False
844,00110010110000,55.0,False,,,,False
845,10110010110000,57.0,False,,,,False
846,01110010110000,59.0,False,,,,False
847,11110010110000,73.0,False,,,,False
848,00001010110000,75.0,False,,,,False
849,10001010110000,65.0,False,,,,False
850,01001010110000,55.0,False,,,,False
851,11001010110000,57.0,False,,,,False
852,00101010110000,94.0,False,,,,False
853,10101010110000,96.0,False,,,,False
854,01101010110000,86.0,False,,,,False
855,11101010110000,100.0,False,,,,False
856,00011010110000,76.0,False,,,,False
857,10011010110000,54.0,False,,,,False
858,01011010110000,68.0,False,,,,False
859,11011010110000,58.0,False,,,,False
860,00111010110000,95.0,False,,,,False
861,10111010110000,85.0,False,,,,False
862,01111010110000,99.0,False,,,,False
863,11111010110000,101.0,False,,,,False
864,00000110110000,90.0,False,,,,False
865,10000110110000,80.0,False,,,,False
866,01000110110000,70.0,False,,,,False
867,11000110110000,72.0,False,,,,False
868,00100110110000,97.0,False,,,,False
869,10100110110000,99.0,False,,,,False
870,01100110110000,89.0,False,,,,False
871,11100110110000,103.0,False,,,,False
872,00010110110000,91.0,False,,,,False
873,10010110110000,69.0,False,,,,False
874,01010110110000,83.0,False,,,,False
875,11010110110000,73.0,False,,,,False
876,00110110110000,98.0,False,,,,False
877,10110110110000,88.0,False,,,,False
878,01110110110000,102.0,False,,,,False
879,11110110110000,104.0,False,,,,False
880,00001110110000,118.0,False,,,,False
881,10001110110000,96.0,False,,,,False
882,01001110110000,98.0,False,,,,False
883,11001110110000,88.0,False,,,,False
884,00101110110000,137.0,False,,,,False
885,10101110110000,127.0,False,,,,False
886,01101110110000,129.0,False,,,,False
887,11101110110000,131.0,False,,,,False
888,00011110110000,131.0,False,,,,False
889,10011110110000,97.0,False,,,,False
890,01011110110000,123.0,False,,,,False
891,11011110110000,101.0,False,,,,False
892,00111110110000,150.0,False,,,,False
893,10111110110000,128.0,False,,,,False
894,01111110110000,154.0,False,,,,False
895,11111110110000,144.0,False,,,,False
896,00000001110000,84.0,False,,,,False
897,10000001110000,86.0,False,,,,False
898,01000001110000,64.0,False,,,,False
899,11000001110000,78.0,False,,,,False
900,00100001110000,79.0,False,,,,False
901,10100001110000,93.0,False,,,,False
902,01100001110000,71.0,False,,,,False
903,11100001110000,97.0,False,,,,False
904,00010001110000,73.0,False,,,,False
905,10010001110000,63.0,False,,,,False
906,01010001110000,65.0,False,,,,False
907,11010001110000,67.0,False,,,,False
908,00110001110000,68.0,False,,,,False
909,10110001110000,70.0,False,,,,False
910,01110001110000,72.0,False,,,,False
911,11110001110000,86.0,False,,,,False
912,00001001110000,88.0,False,,,,False
913,10001001110000,78.0,False,,,,False
914,01001001110000,68.0,False,,,,False
915,11001001110000,70.0,False,,,,False
916,00101001110000,95.0,False,,,,False
917,10101001110000,97.0,False,,,,False
918,01101001110000,87.0,False,,,,False
919,11101001110000,101.0,False,,,,False
920,00011001110000,89.0,False,,,,False
921,10011001110000,67.0,False,,,,False
922,01011001110000,81.0,False,,,,False
923,11011001110000,71.0,False,,,,False
924,00111001110000,96.0,False,,,,False
925,10111001110000,86.0,False,,,,False
926,01111001110000,100.0,False,,,,False
927,11111001110000,102.0,False,,,,False
928,00000101110000,127.0,False,,,,False
929,10000101110000,117.0,False,,,,False
930,01000101110000,107.0,False,,,,False
931,11000101110000,109.0,False,,,,False
932,00100101110000,122.0,False,,,,False
933,10100101110000,124.0,False,,,,False
934,01100101110000,114.0,False,,,,False
935,11100101110000,128.0,False,,,,False
936,00010101110000,128.0,False,,,,False
937,10010101110000,106.0,False,,,,False
938,01010101110000,120.0,False,,,,False
939,11010101110000,110.0,False,,,,False
940,00110101110000,123.0,False,,,,False
941,10110101110000,113.0,False,,,,False
942,01110101110000,127.0,False,,,,False
943,11110101110000,129.0,False,,,,False
944,00001101110000,143.0,False,,,,False
945,10001101110000,121.0,False,,,,False
946,01001101110000,123.0,False,,,,False
947,11001101110000,113.0,False,,,,False
948,00101101110000,150.0,False,,,,False
949,10101101110000,140.0,False,,,,False
950,01101101110000,142.0,False,,,,False
951,11101101110000,144.0,False,,,,False
952,00011101110000,156.0,False,,,,False
953,10011101110000,122.0,False,,,,False
954,01011101110000,148.0,False,,,,False
955,11011101110000,126.0,False,,,,False
956,00111101110000,163.0,False,,,,False
957,10111101110000,141.0,False,,,,False
958,01111101110000,167.0,False,,,,False
959,11111101110000,157.0,False,,,,False
960,00000011110000,110.0,False,,,,False
961,10000011110000,112.0,False,,,,False
962,01000011110000,78.0,False,,,,False
963,11000011110000,92.0,False,,,,False
964,00100011110000,117.0,False,,,,False
965,10100011110000,131.0,False,,,,False
966,01100011110000,97.0,False,,,,False
967,11100011110000,123.0,False,,,,False
968,00010011110000,87.0,False,,,,False
969,10010011110000,77.0,False,,,,False
970,01010011110000,67.0,False,,,,False
971,11010011110000,69.0,False,,,,False
972,00110011110000,94.0,False,,,,False
973,10110011110000,96.0,False,,,,False
974,01110011110000,86.0,False,,,,False
975,11110011110000,100.0,False,,,,False
976,00001011110000,126.0,False,,,,False
977,10001011110000,116.0,False,,,,False
978,01001011110000,94.0,False,,,,False
979,11001011110000,96.0,False,,,,False
980,00101011110000,145.0,False,,,,False
981,10101011110000,147.0,False,,,,False
982,01101011110000,125.0,False,,,,False
983,11101011110000,139.0,False,,,,False
984,00011011110000,115.0,False,,,,False
985,10011011110000,93.0,False,,,,False
986,01011011110000,95.0,False,,,,False
987,11011011110000,85.0,False,,,,False
988,00111011110000,134.0,False,,,,False
989,10111011110000,124.0,False,,,,False
990,01111011110000,126.0,False,,,,False
991,11111011110000,128.0,False,,,,False
992,00000111110000,153.0,False,,,,False
993,10000111110000,143.0,False,,,,False
994,01000111110000,121.0,False,,,,False
995,11000111110000,123.0,False,,,,False
996,00100111110000,160.0,False,,,,False
997,10100111110000,162.0,False,,,,False
998,01100111110000,140.0,False,,,,False
999,11100111110000,154.0,False,,,,False
1000,00010111110000,142.0,False,,,,False
1001,10010111110000,120.0,False,,,,False
1002,01010111110000,122.0,False,,,,False
1003,11010111110000,112.0,False,,,,False
1004,00110111110000,149.0,False,,,,False
1005,10110111110000,139.0,False,,,,False
1006,01110111110000,141.0,False,,,,False
1007,11110111110000,143.0,False,,,,False
1008,00001111110000,181.0,False,,,,False
1009,10001111110000,159.0,False,,,,False
1010,01001111110000,149.0,False,,,,False
1011,11001111110000,139.0,False,,,,False
1012,00101111110000,200.0,False,,,,False
1013,10101111110000,190.0,False,,,,False
1014,01101111110000,180.0,False,,,,False
1015,11101111110000,182.0,False,,,,False
1016,00011111110000,182.0,False,,,,False
1017,10011111110000,148.0,False,,,,False
1018,01011111110000,162.0,False,,,,False
1019,11011111110000,140.0,False,,,,False
1020,00111111110000,201.0,False,,,,False
1021,10111111110000,179.0,False,,,,False
1022,01111111110000,193.0,False,,,,False
1023,11111111110000,183.0,False,,,,False
1024,00000000001000,28.0,False,,,,False
1025,10000000001000,30.0,False,,,,False
1026,01000000001000,32.0,False,,,,False
1027,11000000001000,46.0,False,,,,False
1028,00100000001000,23.0,False,,,,False
1029,10100000001000,37.0,False,,,,False
1030,01100000001000,39.0,False,,,,False
1031,11100000001000,65.0,False,,,,False
1032,00010000001000,41.0,False,,,,False
1033,10010000001000,31.0,False,,,,False
1034,01010000001000,57.0,False,,,,False
1035,11010000001000,59.0,False,,,,False
1036,00110000001000,36.0,False,,,,False
1037,10110000001000,38.0,False,,,,False
1038,01110000001000,64.0,False,,,,False
1039,11110000001000,78.0,False,,,,False
1040,00001000001000,32.0,False,,,,False
1041,10001000001000,22.0,False,,,,False
1042,01001000001000,36.0,False,,,,False
1043,11001000001000,38.0,False,,,,False
1044,00101000001000,39.0,False,,,,False
1045,10101000001000,41.0,False,,,,False
1046,01101000001000,55.0,False,,,,False
1047,11101000001000,69.0,False,,,,False
1048,00011000001000,57.0,False,,,,False
1049,10011000001000,35.0,False,,,,False
1050,01011000001000,73.0,False,,,,False
1051,11011000001000,63.0,False,,,,False
1052,00111000001000,64.0,False,,,,False
1053,10111000001000,54.0,False,,,,False
1054,01111000001000,92.0,False,,,,False
1055,11111000001000,94.0,False,,,,False
1056,00000100001000,47.0,False,,,,False
1057,10000100001000,37.0,False,,,,False
1058,01000100001000,51.0,False,,,,False
1059,11000100001000,53.0,False,,,,False
1060,00100100001000,42.0,False,,,,False
1061,10100100001000,44.0,False,,,,False
1062,01100100001000,58.0,False,,,,False
1063,11100100001000,72.0,False,,,,False
1064,00010100001000,72.0,False,,,,False
1065,10010100001000,50.0,False,,,,False
1066,01010100001000,88.0,False,,,,False
1067,11010100001000,78.0,False,,,,False
1068,00110100001000,67.0,False,,,,False
1069,10110100001000,57.0,False,,,,False
1070,01110100001000,95.0,False,,,,False
1071,11110100001000,97.0,False,,,,False
1072,00001100001000,63.0,False,,,,False
1073,10001100001000,41.0,False,,,,False
1074,01001100001000,67.0,False,,,,False
1075,11001100001000,57.0,False,,,,False
1076,00101100001000,70.0,False,,,,False
1077,10101100001000,60.0,False,,,,False
1078,01101100001000,86.0,False,,,,False
1079,11101100001000,88.0,False,,,,False
1080,00011100001000,100.0,False,,,,False
1081,10011100001000,66.0,False,,,,False
1082,01011100001000,116.0,False,,,,False
1083,11011100001000,94.0,False,,,,False
1084,00111100001000,107.0,False,,,,False
1085,10111100001000,85.0,False,,,,False
1086,01111100001000,135.0,False,,,,False
1087,11111100001000,125.0,False,,,,False
1088,00000010001000,30.0,False,,,,False
1089,10000010001000,32.0,False,,,,False
1090,01000010001000,22.0,False,,,,False
1091,11000010001000,36.0,False,,,,False
1092,00100010001000,37.0,False,,,,False
1093,10100010001000,51.0,False,,,,False
1094,01100010001000,41.0,False,,,,False
1095,11100010001000,67.0,False,,,,False
1096,00010010001000,31.0,False,,,,False
1097,10010010001000,21.0,False,,,,False
1098,01010010001000,35.0,False,,,,False
1099,11010010001000,37.0,False,,,,False
1100,00110010001000,38.0,False,,,,False
1101,10110010001000,40.0,False,,,,False
1102,01110010001000,54.0,False,,,,False
1103,11110010001000,68.0,False,,,,False
1104,00001010001000,46.0,False,,,,False
1105,10001010001000,36.0,False,,,,False
1106,01001010001000,38.0,False,,,,False
1107,11001010001000,40.0,False,,,,False
1108,00101010001000,65.0,False,,,,False
1109,10101010001000,67.0,False,,,,False
1110,01101010001000,69.0,False,,,,False
1111,11101010001000,83.0,False,,,,False
1112,00011010001000,59.0,False,,,,False
1113,10011010001000,37.0,False,,,,False
